,0
/wiki/Cynodont,5241
/wiki/Russian_Federation,12433
/wiki/Hungarian_phonology,1898
/wiki/Little_owl,6630
/wiki/Dieu_et_mon_droit,11970
/wiki/Symmetrical_tonic_neck_reflex,1993
/wiki/Konstantin_Satunin,-1
/wiki/Dongolawi_language,255
/wiki/Inner_ear,16531
/wiki/Aerial_locomotion,194
/wiki/Ebro,8512
/wiki/Glottis,10184
/wiki/Wayback_Machine,50476
/wiki/Alps,70445
/wiki/Old_Saxon,5025
/wiki/Ernst_Haeckel,20498
/wiki/Anal_sex,337927
/wiki/Revolution_per_minute,47
/wiki/Nubi_language,939
/wiki/Bling,1358
/wiki/Heterodyne,8561
/wiki/Beaumont_and_Fletcher,1047
/wiki/Auditory_bulla,874
/wiki/Eighth_Dynasty_of_Egypt,237
/wiki/Orca,15312
/wiki/Pig,68137
/wiki/Ardennes,19237
/wiki/Falun,4109
/wiki/Georg_Dionysius_Ehret,498
/wiki/Bolivia,120955
/wiki/History_of_paleontology,3528
/wiki/Simple_harmonic_motion,43969
/wiki/Grazing,10990
/wiki/Nuba_Mountains,2040
/wiki/Hungarian_dz,215
/wiki/Hebrew_language,79525
/wiki/Vepsians,4022
/wiki/Mimicry,16063
/wiki/Habitat,27485
/wiki/Poland,272529
/wiki/Fascia,38906
/wiki/Cyprus_cat,2698
/wiki/Zhongxiniscus,477
/wiki/John_Prine,24742
/wiki/Tarsiers,639
/wiki/Natural_language,12865
/wiki/Monophyly,9101
/wiki/Qatar,319807
/wiki/Military_forces,568
/wiki/Cassowary,46715
/wiki/Family_name,52837
/wiki/Chionodoxa,901
/wiki/Hungarian_orthography,873
/wiki/Declared_Rare_and_Priority_Flora_List,124
/wiki/East_Frisians,356
/wiki/Genotype,25696
/wiki/Wallaby,36709
/wiki/DNA,244298
/wiki/Irvingtonian,690
/wiki/Permic_languages,1780
/wiki/Caprifoliaceae,1673
/wiki/Gaston_Maspero,1291
/wiki/Pleistocene,60163
/wiki/Sprachraum,1636
/wiki/Domestication_of_the_cat,-1
/wiki/Germany,532728
/wiki/Scottish_Fold,34418
/wiki/Dalarna,4455
/wiki/Kookaburra,20918
/wiki/Fifth_Dynasty_of_Egypt,3710
/wiki/Health_in_Egypt,1218
/wiki/Incisors,1249
/wiki/Borjomi,1709
/wiki/Ancient_Egyptian_deities,24448
/wiki/Multiplicative_inverse,14123
/wiki/Nomenclature_code,256
/wiki/Gastrocolic_reflex,4808
/wiki/Cephalopod,75299
/wiki/Cervical_spinal_nerve_8,4106
/wiki/Contemporary_art_in_Egypt,771
/wiki/International_Booker_Prize,21
/wiki/Latitude,76870
/wiki/Canidae,63323
/wiki/Centipede,57828
/wiki/Circadian_rhythm,67423
/wiki/Bremen,35522
/wiki/Plautdietsch,3586
/wiki/Vynohradiv_Raion,168
/wiki/Language_change,8284
/wiki/List_of_Theban_tombs,807
/wiki/International_Union_of_Biological_Sciences,594
/wiki/Modern_South_Arabian_languages,1877
/wiki/Nocturnal,5923
/wiki/Near_infrared,1107
/wiki/Sea_urchin,54899
/wiki/Irish_diaspora,14052
/wiki/Bats,2810
/wiki/Grammatical_number,7620
/wiki/Ben_Jonson,24454
/wiki/Gene,63933
/wiki/Foraging,8419
/wiki/Peter_Simon_Pallas,2123
/wiki/Fox,98720
/wiki/Snow,76768
/wiki/Coptic_art,1625
/wiki/Roman_Emperors,968
/wiki/Moro_reflex,26515
/wiki/Greek_alphabet,329783
/wiki/Goidelic_languages,18927
/wiki/Dutch_East_India_Company,47287
/wiki/Promiscuity,39315
/wiki/Twentieth_Dynasty_of_Egypt,2197
/wiki/Latin_grammar,7916
/wiki/Quadrupedalism,5617
/wiki/History_of_Ireland,30840
/wiki/Sunset,26779
/wiki/Vermin,11552
/wiki/Transcarpathian_region,37
/wiki/Samoyed_languages,213
/wiki/University_of_Harderwijk,438
/wiki/Fur,19114
/wiki/Latin_language,28970
/wiki/Lordosis_behavior,14559
/wiki/CGPM,913
/wiki/Hartekamp,242
/wiki/Selective_breeding,23939
/wiki/Karen_Lumley,820
/wiki/Benguela,2552
/wiki/Evolutionary_anthropology,2382
/wiki/Spinal_cord,65593
/wiki/US_Army,7295
/wiki/Debri_language,12
/wiki/Darfur,21030
/wiki/Snow_leopard,89309
/wiki/Evolutionary_developmental_biology,5263
/wiki/States_of_Germany,57504
/wiki/English_Renaissance,19938
/wiki/Thermal_imaging_camera,476
/wiki/British_Summer_Time,11775
/wiki/Myomorpha,1103
/wiki/Isis,193884
/wiki/Moose,88751
/wiki/Persian_language,109796
/wiki/Uppsala_Cathedral,2566
/wiki/Kingdom_of_Egypt,8645
/wiki/Bowhead_whale,22494
/wiki/Octopus,101276
/wiki/Tsushima_Islands,108
/wiki/Fenni,983
/wiki/Iberian_Peninsula,62607
/wiki/Human,188322
/wiki/Spatial_frequency,6553
/wiki/Vernacular,95374
/wiki/Killdeer,5501
/wiki/Monophyletic,4520
/wiki/Wallaroo,9502
/wiki/Limestone,65433
/wiki/Biosocial_criminology,1780
/wiki/Keratin,48041
/wiki/Resin,44588
/wiki/Gilaki_language,2264
/wiki/Subgenus,1339
/wiki/Subspecies,20613
/wiki/Conodont,4301
/wiki/Plantigrade,6352
/wiki/Nominative_case,10588
/wiki/Yemen,147012
/wiki/Thoracic_vertebrae,19122
/wiki/Chordate,69179
/wiki/Antipredator_adaptation,3277
/wiki/Aristophanes,25178
/wiki/Domestication,32521
/wiki/Cushitic_languages,8469
/wiki/Tradescantia_virginiana,437
/wiki/Merritt_Ruhlen,682
/wiki/Sicily,97693
/wiki/Australia,669758
/wiki/Belgian_Congo,26930
/wiki/Hellenistic_period,38599
/wiki/Thermal_imaging_device,-1
/wiki/Mandible,17063
/wiki/Yunnanozoon,544
/wiki/Afroasiatic,509
/wiki/Abiogenesis,47545
/wiki/Plant,95200
/wiki/Phoneme,34179
/wiki/Deciduous_dentition,300
/wiki/Species_complex,3208
/wiki/Communicate,668
/wiki/Kordofan,765
/wiki/Estrus,7744
/wiki/Jaw_jerk_reflex,4571
/wiki/Orthography,16332
/wiki/Classical_Arabic,7287
/wiki/Guangdong,46504
/wiki/Herbivory,1674
/wiki/Argument_of_a_function,3404
/wiki/Stop_consonant,10478
/wiki/Claw,9131
/wiki/Sami_language,1645
/wiki/Telephone_numbers_in_the_United_Kingdom,57586
/wiki/Virus_nomenclature,8
/wiki/Skunk,46225
/wiki/Biological_interaction,27354
/wiki/Lobsters,980
/wiki/Standard_German,6745
/wiki/Chelae,322
/wiki/Arnold_von_Harff,254
/wiki/Mali,91254
/wiki/Salp,7481
/wiki/List_of_countries_by_Human_Development_Index,191555
/wiki/Early_Irish_literature,2222
/wiki/Tame_elephant,152
/wiki/Lolcat,10748
/wiki/Elizabethan_era,46262
/wiki/August_Strindberg,13755
/wiki/Aeluroidea,303
/wiki/Human_rights_in_Egypt,1873
/wiki/Copts_in_Egypt,1506
/wiki/Asiatic_linsang,2310
/wiki/Heart_rate,80914
/wiki/Rice_Krispies,12635
/wiki/Thirtieth_Dynasty_of_Egypt,1408
/wiki/Rheims,1413
/wiki/Universal_Darwinism,2009
/wiki/Mukden,1531
/wiki/Dutch_language,84887
/wiki/American_Cat_Fanciers_Association,719
/wiki/Bobcat,93457
/wiki/Tenrec,8418
/wiki/Fernand_Lataste,173
/wiki/Bat,76706
/wiki/Munster_Irish,1455
/wiki/Reptile,70843
/wiki/International_Phonetic_Alphabet,146783
/wiki/Colourpoint_Shorthair,151
/wiki/Baladi,2111
/wiki/Herodotus,54838
/wiki/Parasitism,42411
/wiki/Allogrooming,406
/wiki/Unitary_state,50740
/wiki/Kangaroo_rat,9635
/wiki/Cat_body_type_genetic_mutation,100
/wiki/Braincase,520
/wiki/Manubrium,1585
/wiki/Baroreflex,10049
/wiki/Old_Kingdom_of_Egypt,25609
/wiki/Frequency_meter,1841
/wiki/Austria,228919
/wiki/Nobatia,1213
/wiki/Walter_Lawry_Buller,57
/wiki/Wombat,63477
/wiki/Mari_language,2918
/wiki/Sheep,83807
/wiki/Japanese_Bobtail,10901
/wiki/Pheromones,2675
/wiki/Russian_language,97704
/wiki/Sic,112188
/wiki/Wildlife_of_Egypt,816
/wiki/Coptic_alphabet,8634
/wiki/Natural_selection,67947
/wiki/Bering_land_bridge,3178
/wiki/Leopard_cat,23842
/wiki/Before_Christian_Era,35
/wiki/Germanic_peoples,69219
/wiki/Ob_River,8726
/wiki/Rupture_of_membranes,6689
/wiki/Menes,13102
/wiki/Jacobean_era,14284
/wiki/Eureka_effect,6650
/wiki/Karl_Linnas,980
/wiki/Clavicle,35477
/wiki/Breeder,1600
/wiki/Spanish_Fighting_Bull,6336
/wiki/Historical_linguistics,9137
/wiki/Paramiacis,90
/wiki/Algeria,163565
/wiki/19th_century,48718
/wiki/Sacred_language,7124
/wiki/Evolutionary_taxonomy,3356
/wiki/Romani_language,19911
/wiki/Ernst_Mayr,6148
/wiki/Official_language,20270
/wiki/Pharyngeal_slit,2701
/wiki/Common_descent,11248
/wiki/United_States_Fish_and_Wildlife_Service_list_of_endangered_species,693
/wiki/White_people_in_the_United_Kingdom,-1
/wiki/Pursuit_predation,1192
/wiki/Alfred_Verdross,1
/wiki/Science_News,2206
/wiki/Vertebral_column,29991
/wiki/Mauritania,81002
/wiki/Caudal_vertebrae,630
/wiki/Branchiostoma_lanceolatum,1532
/wiki/Conservation_Dependent,482
/wiki/Cat_Aficionado_Association,684
/wiki/Stamen,12067
/wiki/Middle_East,143841
/wiki/Old_Arabic,505
/wiki/Photopsin,1522
/wiki/Namibia,113880
/wiki/Necropolis,13857
/wiki/Olof_Rudbeck_the_Younger,334
/wiki/Nematophagous_fungus,856
/wiki/Great_Dane,96500
/wiki/Mediterranean_Basin,11084
/wiki/Black_rat,14744
/wiki/Accommodation_reflex,12225
/wiki/Craniate,3203
/wiki/Conservation_status_of_wolves_in_Europe,-1
/wiki/Scotland,243823
/wiki/Weasel,50858
/wiki/Newfoundland_and_Labrador,71439
/wiki/Cat_registry,1071
/wiki/Cuxhaven,3363
/wiki/Instinct,16712
/wiki/Magnolia_campbellii,546
/wiki/Frugivore,9415
/wiki/Deuterostome,13627
/wiki/Baltic_Sea,38999
/wiki/Fox_Broadcasting_Company,74348
/wiki/Middle_Bronze_Age,1900
/wiki/Entomology,26115
/wiki/Bouvier_des_Flandres,21493
/wiki/Uralic_languages,29591
/wiki/Carnivoraformes,-1
/wiki/Extensor_digitorum_reflex,525
/wiki/Central_nervous_system,63095
/wiki/Johann_Christian_Polycarp_Erxleben,616
/wiki/Middle_Irish,2049
/wiki/Twinflower,254
/wiki/Makuria,1973
/wiki/Cartilage,30834
/wiki/Cat_play_and_toys,1964
/wiki/Passer_domesticus,992
/wiki/Low_light_level_television,825
/wiki/Cat_behavior,20825
/wiki/Venomous_snake,21947
/wiki/Robert_Ernest_Cheesman,138
/wiki/Bombay_Presidency,7742
/wiki/Mecoptera,5326
/wiki/Asiatic_wildcat,2630
/wiki/National_Museum_of_Georgia,59
/wiki/Samuel_Gyarmathi,153
/wiki/Retina,42535
/wiki/Animals_in_professional_wrestling,-1
/wiki/African_leopard,10918
/wiki/Seat_belt,22256
/wiki/Acta_Zoologica,32
/wiki/Flag_of_the_United_Kingdom,48444
/wiki/Haida_ermine,-1
/wiki/Canid,6069
/wiki/Cat_fancy,1938
/wiki/Gorilla,93438
/wiki/Vandals,31712
/wiki/Domestication_of_animals,734
/wiki/Dimensionless_quantity,12148
/wiki/Oxford_English_Dictionary,46416
/wiki/Hebrides,21487
/wiki/Introduced_species,14486
/wiki/Politics_of_Egypt,10555
/wiki/Biological_specificity,1558
/wiki/Introduction_to_evolution,9366
/wiki/Marine_mammal,18729
/wiki/Crossed_extensor_reflex,2103
/wiki/Capybara,75589
/wiki/Taxonomic_rank,47268
/wiki/Species_at_Risk_Act,900
/wiki/Devonian,31598
/wiki/Vagus_nerve,72337
/wiki/Captain_Easy,662
/wiki/Greenland,261382
/wiki/Mogador,985
/wiki/Latin_declension,14796
/wiki/Biped,1852
/wiki/Early_Modern_English,16850
/wiki/Galapagos_hawk,1272
/wiki/Body_language,39784
/wiki/Rajasthan,123983
/wiki/Tamed,86
/wiki/Squid,62521
/wiki/Saltatorial,110
/wiki/Agriculture,121297
/wiki/Louis_Lavauden,51
/wiki/Incarnation,10177
/wiki/Namaqualand,2005
/wiki/Vertebra,28375
/wiki/Coptic_cross,5448
/wiki/Anomaluromorpha,780
/wiki/International_Commission_on_Zoological_Nomenclature,1069
/wiki/Umayyad_Caliphate,66136
/wiki/Midob_language,193
/wiki/Brandenburg,20224
/wiki/Wavelengths,686
/wiki/Crypsis,7046
/wiki/Natural_history,13755
/wiki/French_language,130167
/wiki/Egyptian_literature,2560
/wiki/National_Cat_Day,1765
/wiki/Libido,88077
/wiki/Apposition,7445
/wiki/Mice,2457
/wiki/Lazarus_taxon,14788
/wiki/Republic_of_Ireland,166572
/wiki/Honshu,26413
/wiki/Felid,2582
/wiki/Geography_of_the_United_Kingdom,14772
/wiki/Old_English_language,10742
/wiki/Pun,38759
/wiki/Voi,2099
/wiki/Horse_hoof,7090
/wiki/Second_Intermediate_Period_of_Egypt,5890
/wiki/Pika,23504
/wiki/Cervical_spinal_nerve_7,1259
/wiki/Metaspriggina,391
/wiki/Rat,58156
/wiki/Nigeria,283295
/wiki/Armenians,60692
/wiki/Sleep,83315
/wiki/American_Animal_Hospital_Association,741
/wiki/Amazon_river_dolphin,19126
/wiki/Genitive_case,16499
/wiki/Lists_of_organisms_by_population,9569
/wiki/Quechua_languages,8820
/wiki/Malay_language,36136
/wiki/Hardness,23968
/wiki/Singapore,516629
/wiki/Language_variety,262
/wiki/Ostsiedlung,4574
/wiki/Urali_language,272
/wiki/Startle_reflex,436
/wiki/Christian_Gottfried_Ehrenberg,1204
/wiki/Alopecia,21442
/wiki/Mitochondrial_Eve,28260
/wiki/Languages_of_Ireland,13285
/wiki/Sensu_stricto,1178
/wiki/Transylvania,87955
/wiki/Palgrave_Macmillan,4949
/wiki/Najdi_Arabic,2106
/wiki/Guard_hair,1497
/wiki/Northern_Cyprus,38188
/wiki/Medieval,15086
/wiki/Gulf_Arabic,3826
/wiki/List_of_Latin_and_Greek_words_commonly_used_in_systematic_names,11848
/wiki/Rodents,2447
/wiki/4th_millennium_BC,13064
/wiki/Munchkin,11199
/wiki/Zaza_language,3271
/wiki/Nazism,116371
/wiki/Forelimbs,47
/wiki/Old_Irish,5895
/wiki/Domestic_cats,374
/wiki/African_pygmy_mouse,988
/wiki/Timeline_of_paleontology,1412
/wiki/Holstein_interglacial,211
/wiki/Belgium,238444
/wiki/Terrestrial_locomotion,4258
/wiki/Audio_signal,15281
/wiki/Hungarian_ty,190
/wiki/Time_Shelter,-1
/wiki/Polygyny_in_animals,1859
/wiki/History_of_Egypt,25199
/wiki/Cats_in_ancient_Egypt,26673
/wiki/Spanish_language,121129
/wiki/Lists_of_IUCN_Red_List_near_threatened_species,1004
/wiki/Cervical_spinal_nerve_6,2526
/wiki/Lord_Arthur_Clinton,375
/wiki/Mitochondrial_DNA,32301
/wiki/Aardwolf,15812
/wiki/Molecular_genetics,6616
/wiki/Placentalia,7134
/wiki/Druze,83724
/wiki/Sociobiology,7835
/wiki/Oculomotor_nerve,19269
/wiki/Electronic_instrumentation,453
/wiki/Cat_coat_genetics,9434
/wiki/Perennial_plant,34655
/wiki/Italicize,42
/wiki/Ventral,5359
/wiki/Nijmegen,15987
/wiki/Critica_Botanica,193
/wiki/Coextinction,927
/wiki/English_Renaissance_theatre,19848
/wiki/Amniote,14372
/wiki/South_Ossetia,30494
/wiki/Actinopterygii,27349
/wiki/Conventional_Egyptian_chronology,1880
/wiki/Mammals,9151
/wiki/Dressage,18144
/wiki/Demography_of_Egypt,22
/wiki/Thuringia,21763
/wiki/Hippocrates,58902
/wiki/Illegal_drug_trade,33596
/wiki/Church_of_England,86219
/wiki/Barbary_Coast,13813
/wiki/2013,22482
/wiki/List_of_countries_and_dependencies_by_population_density,1712
/wiki/Startle_response,5514
/wiki/Cessna,21385
/wiki/Aymara_language,5927
/wiki/Glossary_of_scientific_naming,969
/wiki/Tanzania,153424
/wiki/Marsh_frog,1004
/wiki/Heterochromatin,12581
/wiki/Dog_communication,10827
/wiki/Psittacidae,3835
/wiki/Lizards,1555
/wiki/ISESCO,221
/wiki/Crabs,2202
/wiki/Ocelot,61221
/wiki/Aperture,37135
/wiki/North_Sea_Germanic,1280
/wiki/Book_of_Common_Prayer,23105
/wiki/Heartworm,1814
/wiki/Early_Modern_Britain,1405
/wiki/Northeast_Africa,3789
/wiki/Tic_Tac,13893
/wiki/Abkhaz_language,4323
/wiki/Hungarian_alphabet,5496
/wiki/Lists_of_extinct_animals,61978
/wiki/Nomenclatural_code,2
/wiki/Djibouti,107823
/wiki/Berber_languages,26567
/wiki/Electromyographic,151
/wiki/Governing_Council_of_the_Cat_Fancy,1086
/wiki/Type_species,7380
/wiki/Pet,36353
/wiki/Amphibian,68828
/wiki/Afroasiatic_languages,28750
/wiki/Abydos_Dynasty,959
/wiki/Gini_coefficient,119663
/wiki/Experimental_evolution,2778
/wiki/Rhodesia,83488
/wiki/Stoat,57532
/wiki/Common_chiffchaff,1965
/wiki/Malayan_weasel,1339
/wiki/DC_Comics,143690
/wiki/Arthropod_leg,5248
/wiki/Medieval_Latin,7632
/wiki/Lund,16652
/wiki/Bodega_cat,-1
/wiki/Japanese_Archipelago,1522
/wiki/Altai_Mountains,16524
/wiki/Literary_language,4385
/wiki/History_of_life,584
/wiki/Pollination,25667
/wiki/Vernon_Simeon_Plemion_Grant,279
/wiki/Systematics,8727
/wiki/Sine_function,591
/wiki/Hungarian_sz,233
/wiki/Morphometrics,3362
/wiki/Eulipotyphla,5187
/wiki/Coptic_calendar,9457
/wiki/Egyptian_mongoose,3375
/wiki/Tudor_period,24550
/wiki/William_Caxton,8952
/wiki/Lists_of_IUCN_Red_List_endangered_species,3975
/wiki/English_language,350036
/wiki/IUCN_Red_List_extinct_in_the_wild_species,10146
/wiki/Animal_mummy,3376
/wiki/Tendon_reflex,3977
/wiki/Islam_in_the_United_Kingdom,26592
/wiki/Tapocyon,88
/wiki/Penile_spines,26027
/wiki/Arab_League,49545
/wiki/United_States_of_America,55934
/wiki/Nephrozoa,1911
/wiki/Expedition_to_Lapland,346
/wiki/Pound_sterling,106633
/wiki/Second_Dynasty_of_Egypt,2631
/wiki/Evolutionary_psychology,25472
/wiki/Dental_health_diets_for_cats,112
/wiki/Malagasy_fauna,79
/wiki/Language_Contact_and_Lexical_Enrichment_in_Israeli_Hebrew,295
/wiki/South_Africa,363503
/wiki/Cat_anatomy,12692
/wiki/Breathing,25860
/wiki/Gelasian,2211
/wiki/Walnut_twig_beetle,168
/wiki/Thomas_Horsfield,466
/wiki/Marbles,2364
/wiki/Central_Semitic_languages,3074
/wiki/Leopard,102494
/wiki/Gross_domestic_product,226169
/wiki/Human_behavior,23189
/wiki/Urheimat,5794
/wiki/Crustacean,48356
/wiki/Birds,9519
/wiki/James_Joyce,77952
/wiki/British_Raj,128413
/wiki/Extinction_event,60485
/wiki/Luxembourg,190040
/wiki/Sea_cucumber,36205
/wiki/Exclusive_economic_zone_of_the_United_Kingdom,-1
/wiki/Deciduous_teeth,18120
/wiki/Caniformia,20338
/wiki/Farm,20500
/wiki/Americas,142103
/wiki/Senegal,102680
/wiki/Bottom_trawling,4623
/wiki/Ulna,16283
/wiki/Chechen_language,7412
/wiki/El_Hugeirat_language,16
/wiki/Romanization_of_Arabic,7494
/wiki/Gafsa,1655
/wiki/Harmonics,2230
/wiki/Photic_sneeze_reflex,23500
/wiki/Republic_of_Artsakh,45
/wiki/Genetic_modification,1603
/wiki/Rhodopsin,10876
/wiki/Cladistics,12502
/wiki/Animal_breeding,7131
/wiki/Cladogram,9207
/wiki/Ossetian_language,5279
/wiki/Night_vision_goggles,1005
/wiki/Bacterial_morphological_plasticity,386
/wiki/Light_pollution,22285
/wiki/Grammar,35167
/wiki/Domari_language,2360
/wiki/Iraq,205195
/wiki/Corneal_reflex,10412
/wiki/Corneal_epithelium,2291
/wiki/Natural_history_museum,2181
/wiki/Audio_frequency,13227
/wiki/David_Crystal,4872
/wiki/List_of_fictional_felines,-1
/wiki/Han_characters,261
/wiki/Jordan,204750
/wiki/Georg_Stiernhielm,372
/wiki/Malay_Peninsula,11142
/wiki/National_University_of_Singapore,20286
/wiki/Audible_frequency,255
/wiki/Acronym,64226
/wiki/Diploid,5603
/wiki/Tulunids,2764
/wiki/Extinct_language,13687
/wiki/Mamluk_Sultanate,231
/wiki/Peripheral_nervous_system,46666
/wiki/Cat_registries,-1
/wiki/Eumetazoa,8213
/wiki/Carnivorous,3068
/wiki/Neogene,19514
/wiki/Coptic_nationalism,205
/wiki/Moksha_language,1893
/wiki/Sonnet_132,197
/wiki/Desert,102284
/wiki/Linden_tree,823
/wiki/International_Plant_Names_Index,1484
/wiki/Prawn,35374
/wiki/On_the_Origin_of_Species,46964
/wiki/Chickadee,8097
/wiki/Suture_material,102
/wiki/SI_unit,5595
/wiki/Hystricomorpha,2408
/wiki/Tail,9195
/wiki/Sacral_spinal_nerve_2,1165
/wiki/Ayyubid_dynasty,15945
/wiki/Wavelength,53044
/wiki/Hair,59394
/wiki/Republic_of_Venice,32364
/wiki/Flatworm,27144
/wiki/Pedigreed_cat,100
/wiki/Sexual_reproduction,59377
/wiki/IUCN_Red_List,43809
/wiki/USMC,3832
/wiki/Myosepta,-1
/wiki/Golis_Mountains,426
/wiki/Academy_of_the_Arabic_Language_in_Israel,552
/wiki/Supreme_Council_of_the_Arabic_language_in_Algeria,424
/wiki/Theria,8384
/wiki/Oceanic_dispersal,1288
/wiki/Yukon,66269
/wiki/Preflexes,1014
/wiki/Jackal,37028
/wiki/Protraction,517
/wiki/Photoreceptor_cell,18401
/wiki/Night_monkey,3400
/wiki/Villafranchian,481
/wiki/Cymric_cat,2988
/wiki/Divergent_evolution,6628
/wiki/Budini,1911
/wiki/Dilling_language,25
/wiki/Chicago_Tribune,18783
/wiki/Languages_of_the_European_Union,15591
/wiki/Piezoelectricity,49948
/wiki/Angular_displacement,6069
/wiki/Mouse,43415
/wiki/Arabization,6625
/wiki/Euchromatin,5734
/wiki/Ferae,2182
/wiki/Low_Prussian,724
/wiki/Miacidae,1408
/wiki/Dominance_hierarchy,9449
/wiki/Alpha_taxonomy,2720
/wiki/Shirvani_Arabic,815
/wiki/Golgi_tendon_reflex,5248
/wiki/Nuclear_DNA,3593
/wiki/Josef_Budenz,-1
/wiki/Old_English,62222
/wiki/Castorimorpha,985
/wiki/Pi,201323
/wiki/Muscular_defense,428
/wiki/Sand_cat,20650
/wiki/Mathematics,208095
/wiki/Epididymis,22325
/wiki/NatureServe,779
/wiki/History_of_the_formation_of_the_United_Kingdom,6800
/wiki/East_Thrace,4397
/wiki/Teutonic_language,90
/wiki/Daniel_Giraud_Elliot,366
/wiki/Mammary_gland,23791
/wiki/Flora,22835
/wiki/Miaow,171
/wiki/The_Nature_Conservancy,10078
/wiki/Dorothea_Christiane_Erxleben,88
/wiki/Bilabial_consonant,3564
/wiki/Modern_Hebrew,8841
/wiki/Ireland,275469
/wiki/Paroodectes,135
/wiki/Buddhism,314271
/wiki/Xinjiang,56779
/wiki/Abducens_nerve,13197
/wiki/Prekmurje,1705
/wiki/Sudan,125577
/wiki/Herpestoidea,-1
/wiki/Crossbreeding,698
/wiki/Herpestidae,3048
/wiki/Jutland,18691
/wiki/Dogs,8512
/wiki/Animal_fancy,2315
/wiki/Biguglia,209
/wiki/Erzya_language,2048
/wiki/Peking,3318
/wiki/Regional_Red_List,866
/wiki/Stoat_in_New_Zealand,-1
/wiki/Nubians,16534
/wiki/Ethnic_groups,18301
/wiki/Magnetic_field,90439
/wiki/Tornio,2718
/wiki/European_nightjar,2027
/wiki/Adolf_Erman,565
/wiki/Celtic_languages,31809
/wiki/Urdu,94716
/wiki/Russia,534757
/wiki/Architecture_of_Egypt,161
/wiki/Quoll,18263
/wiki/Signalling_theory,6687
/wiki/Gait,10365
/wiki/Polycarpa_aurata,348
/wiki/Infant_Jesus_of_Prague,15526
/wiki/Amaranthus_retroflexus,1574
/wiki/Reginald_Innes_Pocock,836
/wiki/Senior_cat_diet,-1
/wiki/Barnacle,34468
/wiki/Udmurt_people,4870
/wiki/African_clawed_frog,7267
/wiki/Retinal,8432
/wiki/Photodetector,8529
/wiki/Horse,134190
/wiki/English_Civil_War,90908
/wiki/God_Save_the_King,1261
/wiki/United_Kingdom_Census_2011,7989
/wiki/Eastern_Cape,12143
/wiki/Comic_strip,19578
/wiki/Red_panda,120608
/wiki/Russian_Mennonite,4288
/wiki/Shakespeare,37446
/wiki/Mantis_shrimp,50621
/wiki/Christian_Ehrenfried_Weigel,184
/wiki/Botany,43222
/wiki/Hemangiosarcoma,11939
/wiki/Nakht,455
/wiki/Berlin,167515
/wiki/Gizeh,153
/wiki/Irish_Sea,9859
/wiki/Treaty_of_Union,4340
/wiki/Parasites,2478
/wiki/Cornish_language,26650
/wiki/Calico_cat,46387
/wiki/Devon_Conway,133
/wiki/Hungarian_ny,199
/wiki/Organism,63679
/wiki/Egyptian_Arabic,11508
/wiki/Education_in_Egypt,6924
/wiki/Circulatory_system,135275
/wiki/Cremasteric_reflex,110436
/wiki/Cat_Claw,533
/wiki/Rice_Bubbles,234
/wiki/Hungarian_Americans,2697
/wiki/Protein,125785
/wiki/Ogham,17944
/wiki/North_America,186594
/wiki/CITES,14961
/wiki/Pelycosaur,3084
/wiki/Cambrian_Stage_3,559
/wiki/Notochord,17456
/wiki/Government_of_Egypt,468
/wiki/Philippines,417385
/wiki/Evolutionary_ecology,2015
/wiki/Nefertem,3175
/wiki/455,875
/wiki/Tarchia,864
/wiki/Northwestern_Europe,5459
/wiki/Carpathian_Mountains,31310
/wiki/Before_Christ,11108
/wiki/Ranch,18774
/wiki/Yenisei,842
/wiki/Scent_gland,1791
/wiki/Stroboscope,6452
/wiki/Daylight_saving_time,112639
/wiki/Philip_Johan_von_Strahlenberg,807
/wiki/Least_weasel,17858
/wiki/Panthera,30232
/wiki/Ugolino_Martelli,119
/wiki/Light,109617
/wiki/Cat_intelligence,14480
/wiki/Walter_Sickert,7688
/wiki/10th_edition_of_Systema_Naturae,3456
/wiki/Brown_rat,26389
/wiki/Country,49450
/wiki/Szczecin,18132
/wiki/Tunisia,123188
/wiki/Israel,447690
/wiki/Conspecifics,999
/wiki/Kangaroo,320613
/wiki/Lansium_parasiticum,4777
/wiki/Geoffrey_Chaucer,66483
/wiki/Myles_Coverdale,1918
/wiki/Iraqi_Academy_of_Sciences,449
/wiki/Subvariety,295
/wiki/Therapsida,2905
/wiki/Carl_Linnaeus_the_Younger,826
/wiki/Meat_ant,7064
/wiki/Crow,16031
/wiki/Fitchburg_Art_Museum,150
/wiki/Evolutionary_medicine,2805
/wiki/Classification_of_Arabic_languages,-1
/wiki/Current_research_in_evolutionary_biology,253
/wiki/Hesse,31241
/wiki/Northern_Asia,1077
/wiki/Felis_lunensis,986
/wiki/Beetles,1264
/wiki/Hyaenidae,3092
/wiki/Mortality_rate,35797
/wiki/Meerkat,47591
/wiki/Sclera,23988
/wiki/History_of_evolutionary_thought,15614
/wiki/Grand_Duchy_of_Finland,10189
/wiki/Warning_coloration,455
/wiki/Obesity,100065
/wiki/Cephalochordate,3524
/wiki/Extinction_debt,1228
/wiki/Cat_breeds,2045
/wiki/Nubia_language,17
/wiki/Lithuanian_language,22155
/wiki/Mesonychid,3640
/wiki/Echinoderm,30353
/wiki/Sciuromorpha,1362
/wiki/Population,67695
/wiki/White_wagtail,3875
/wiki/Smithsonian_Institution,45239
/wiki/Mesopotamian_Arabic,2549
/wiki/Dragonfly,39327
